date,product_id,product_name,category,region,warehouse_location,selling_price,discount_percentage,competitor_pricing,promotion_active,marketing_spend,units_sold,previous_month_sales,current_inventory_level,units_ordered,safety_stock,lead_time,supplier_reliability,weather_condition,season,festival_holiday,epidemic_pandemic,inflation_rate,fuel_price_index,economic_condition,month,quarter,weekday,year,forecasted_demand
2028-07-24,PRD-3875,Product 3875,Grocery,South,WH-Alpha,399.6910460333653,21.617799607338235,421.49372452001154,0,12.555011185326725,708,766.5943353545641,1261,332,188,7,0.8623975357273319,Cloudy,Winter,0,0.0,2.313302867015083,3.730864250415355,Poor,7,3,0,2028,458
2028-07-25,PRD-6592,Product 6592,Toys,East,WH-Alpha,76.39231427513394,49.58497305092813,71.32575137307637,0,14.246490276255713,39,42.81811081160972,558,489,158,12,0.7962944420777435,Rainy,Summer,0,0.0,5.697721507030151,3.7914444292959457,Good,7,3,1,2028,306
2028-07-26,PRD-2440,Product 2440,Furniture,East,WH-Gamma,229.30927574890634,46.37806744095211,241.57713091848024,0,32.360456724745504,68,74.1959284924468,629,160,184,15,0.8582459136386007,Cloudy,Winter,1,0.0,3.880655726292304,3.495487011526877,Average,7,3,2,2028,251
2028-07-27,PRD-9927,Product 9927,Electronics,South,WH-Alpha,416.4201465126501,15.386209468218548,437.19508010835614,1,656.8140059086288,18,17.348822877000636,1518,12,79,4,0.8656826357741236,Rainy,Spring,0,0.0,2.7431535552079587,4.319188434352677,Good,7,3,3,2028,300
2028-07-28,PRD-7059,Product 7059,Furniture,South,WH-Beta,158.3128130855898,5.5796962383333595,159.55867808523533,0,46.51534564934441,997,1049.5178871459532,1163,293,51,17,0.7268344745274536,Sunny,Autumn,0,0.0,5.7079904385247815,3.887855162975249,Poor,7,3,4,2028,522
2028-07-29,PRD-8010,Product 8010,Toys,East,WH-Gamma,239.19685093358515,41.98823620193014,256.69851561503225,0,27.71808431711367,333,343.24910632017554,671,441,192,17,0.8983405440755049,Sunny,Summer,0,0.0,4.314527783515276,3.263671129791525,Average,7,3,5,2028,401
2028-07-30,PRD-8117,Product 8117,Electronics,East,WH-Delta,143.66900742292444,49.85851257128623,133.0990882764672,0,24.546586540823274,176,170.47794763063112,950,471,37,8,0.8903444487757035,Sunny,Summer,0,0.0,3.676603790621447,2.9772117755681724,Good,7,3,6,2028,441
2028-07-31,PRD-3989,Product 3989,Electronics,West,WH-Beta,237.14019476380884,14.630444701982276,241.66857681111938,0,21.734725715418385,346,359.45423687534145,1749,403,112,9,0.9308401823903392,Cloudy,Winter,1,0.0,4.1107015948234835,2.6421233496469743,Good,7,3,0,2028,401
2028-08-01,PRD-7228,Product 7228,Furniture,South,WH-Delta,445.0405820705112,17.889246292088313,440.5317025904103,1,108.54532201965883,916,1079.8716220251747,1521,235,167,5,0.7271975480977513,Sunny,Spring,0,0.0,4.86735998507352,2.830721674360719,Average,8,3,1,2028,676
2028-08-02,PRD-7471,Product 7471,Clothing,South,WH-Delta,233.01087320605703,47.081659074260145,229.38951667743294,0,1.1223483580891147,388,340.3371090193498,767,272,63,13,0.7891775640711063,Cloudy,Winter,0,0.0,2.19542101661829,4.4853659041673195,Good,8,3,2,2028,400
2028-08-03,PRD-3863,Product 3863,Grocery,West,WH-Delta,282.396888366417,35.556475900154496,268.42169165957586,0,49.504318728954125,907,1054.214116350989,1105,378,183,13,0.8950331799184303,Cloudy,Summer,0,0.0,5.391736938164514,3.3135337919832804,Average,8,3,3,2028,759
2028-08-04,PRD-2177,Product 2177,Clothing,South,WH-Alpha,207.94837881851095,14.781916588981808,202.63653115680626,0,27.8762188097133,800,657.1057644746235,376,113,56,11,0.7410192477746825,Cloudy,Autumn,0,0.0,5.817780646341959,4.297374454554813,Good,8,3,4,2028,472
2028-08-05,PRD-5760,Product 5760,Furniture,North,WH-Beta,235.4574197696295,29.052324564195754,217.00465738455995,0,1.7597501070088895,712,657.429247834393,123,151,180,13,0.9032794632365326,Sunny,Winter,0,0.0,4.051498432875335,2.841138713770529,Good,8,3,5,2028,474
2028-08-06,PRD-1011,Product 1011,Grocery,South,WH-Beta,17.435357532746632,47.2114789682128,16.569165378016056,0,29.49888023497999,251,229.72978296059745,300,25,146,12,0.7177080132461269,Snowy,Spring,0,0.0,4.570218810589191,3.3507217426816993,Average,8,3,6,2028,335
2028-08-07,PRD-6252,Product 6252,Clothing,West,WH-Alpha,149.03529988062343,40.59065534728893,142.2382501715156,0,21.85393791448394,799,839.3862884787375,499,167,38,12,0.8004794658878883,Cloudy,Winter,0,0.0,5.369250663808083,4.421036934066898,Average,8,3,0,2028,571
2028-08-08,PRD-5399,Product 5399,Grocery,North,WH-Gamma,223.92504365349396,37.09163568643298,233.80765602428102,1,602.365161325059,966,823.5053213667451,955,31,198,16,0.9540133366997557,Snowy,Winter,0,0.0,3.1866478413742523,2.6822645028386,Average,8,3,1,2028,668
2028-08-09,PRD-9234,Product 9234,Electronics,East,WH-Delta,320.56051823643713,36.84981558635112,291.61713643412816,1,279.5829648944716,675,778.2338551967335,404,220,51,7,0.932287387114348,Cloudy,Winter,0,0.0,5.967743076970793,3.6879685676250054,Average,8,3,2,2028,676
2028-08-10,PRD-6445,Product 6445,Clothing,West,WH-Beta,230.52544597140715,8.901016214613517,237.4961808241919,0,0.5283436036906675,917,1037.5126566249771,582,205,125,12,0.8934282145681264,Sunny,Autumn,0,0.0,4.56225616188104,4.338343801392604,Average,8,3,3,2028,645
2028-08-11,PRD-7570,Product 7570,Grocery,West,WH-Alpha,175.53035122756637,41.234061961396826,165.75014795106222,1,794.5258483655189,169,179.27964941072477,345,420,41,3,0.9611375249875304,Sunny,Spring,0,0.0,3.4079941426109195,4.399366745908502,Average,8,3,4,2028,461
2028-08-12,PRD-9212,Product 9212,Grocery,East,WH-Delta,200.16838031863702,13.805931622172906,183.42875929671516,0,48.089537381311196,786,772.9253087154669,347,341,141,10,0.9127808632516601,Sunny,Spring,0,0.0,4.548020887507322,4.192014954223551,Good,8,3,5,2028,602
2028-08-13,PRD-1406,Product 1406,Grocery,West,WH-Gamma,128.7237313082286,46.518332895076476,123.59553646848997,0,11.8802248491513,244,286.25650971306686,1401,97,148,12,0.8558125315632409,Rainy,Summer,0,0.0,3.847560146310464,4.211868864720299,Good,8,3,6,2028,433
2028-08-14,PRD-5431,Product 5431,Clothing,South,WH-Gamma,463.0021985592859,18.23199955068915,437.48826511582826,0,12.708953712179833,462,523.1219633123587,351,90,73,17,0.993915250115736,Sunny,Summer,0,0.0,2.0023870719226435,3.804365908234931,Good,8,3,0,2028,409
2028-08-15,PRD-6243,Product 6243,Toys,East,WH-Delta,265.65418063754817,42.883019852112824,268.41870427162024,0,0.02115642800761819,867,866.7624933545757,561,475,167,14,0.9084568239367958,Snowy,Winter,0,0.0,5.081393871461933,2.940846216189985,Average,8,3,1,2028,541
2028-08-16,PRD-7542,Product 7542,Clothing,West,WH-Gamma,16.570632397340326,13.311674725890072,16.097959759410248,0,3.317558599399045,208,224.7958630905987,1411,376,77,14,0.8804101530439009,Cloudy,Summer,0,0.0,4.039690111138194,3.9613570889698395,Average,8,3,2,2028,279
2028-08-17,PRD-7936,Product 7936,Furniture,East,WH-Beta,19.52866662557784,25.726346829112025,21.34871391459736,1,125.6933731173762,486,499.0111827037307,634,213,182,19,0.8226611682860694,Snowy,Spring,0,0.0,5.081305010432499,4.456768928917446,Average,8,3,3,2028,423
2028-08-18,PRD-9906,Product 9906,Clothing,East,WH-Beta,486.75120112650035,5.344264774453028,531.8778659835414,1,739.3230039081294,42,43.47742960492284,423,187,89,2,0.9707237495737151,Rainy,Winter,0,0.0,2.197103731653596,3.5518670293456216,Average,8,3,4,2028,198
2028-08-19,PRD-5146,Product 5146,Grocery,East,WH-Beta,118.51093677289006,33.0059451498087,117.17686553637598,0,41.83687849724595,417,388.8068083821702,1626,56,82,11,0.7887127286814978,Snowy,Summer,1,0.0,3.9226072056034904,3.021394718153802,Good,8,3,5,2028,507
2028-08-20,PRD-1140,Product 1140,Electronics,North,WH-Gamma,404.7480615190142,41.803963758341915,428.63527705517583,0,36.335004209226135,98,96.51371650129596,1167,106,22,18,0.7027658782632707,Cloudy,Autumn,0,0.0,4.949809224958107,3.6469421355299954,Average,8,3,6,2028,309
2028-08-21,PRD-5882,Product 5882,Clothing,West,WH-Beta,38.5548977646815,35.9223640651208,34.80172143548886,1,332.0479675995616,616,512.049120546593,181,441,118,2,0.759022156729708,Cloudy,Summer,0,0.0,5.947370554158592,3.881220712481233,Good,8,3,0,2028,599
2028-08-22,PRD-7012,Product 7012,Clothing,North,WH-Alpha,461.369740980329,26.162925646932866,465.7815046723973,0,41.06272249444211,230,216.8760796331425,1684,194,64,2,0.7328552475827077,Sunny,Autumn,0,0.0,5.479787743733664,2.916560618848826,Average,8,3,1,2028,269
2028-08-23,PRD-1963,Product 1963,Grocery,West,WH-Beta,438.4643317966724,2.255793930072975,459.799933599125,0,26.9887260121441,78,84.10984967929915,959,21,162,18,0.7956981322519215,Rainy,Summer,1,0.0,5.389573321772877,3.9383786952188453,Average,8,3,2,2028,221
2028-08-24,PRD-8151,Product 8151,Electronics,South,WH-Beta,289.8356495929122,46.67205035854292,273.42766076576436,0,15.215513823996163,303,357.92978289734975,1983,185,36,16,0.9477636032375365,Rainy,Spring,0,0.0,2.6135706216587913,3.6748657177687836,Average,8,3,3,2028,443
2028-08-25,PRD-9564,Product 9564,Electronics,South,WH-Gamma,14.409342068795329,35.27447742893173,13.144696810942731,0,21.86383845571952,246,291.5655086958812,102,367,162,3,0.8954589056095023,Snowy,Summer,0,0.0,5.270930707690713,3.7246998182961044,Average,8,3,4,2028,392
2028-08-26,PRD-4610,Product 4610,Furniture,South,WH-Beta,136.32732827143542,37.29321191826665,126.94579783610234,0,3.2883884917287833,916,936.4168592473603,1569,84,24,12,0.7506941767701137,Sunny,Autumn,0,0.0,2.2617657489433336,3.111975859479668,Average,8,3,5,2028,610
2028-08-27,PRD-7894,Product 7894,Clothing,West,WH-Delta,209.34309722524785,39.73402877554036,206.90835691712837,1,921.3238419569128,169,176.20766422232776,278,79,193,3,0.9366465163277016,Sunny,Autumn,1,0.0,2.391484490467951,2.8105336202224023,Average,8,3,6,2028,532
2028-08-28,PRD-8311,Product 8311,Electronics,East,WH-Alpha,235.43141720630527,37.38717129638054,235.73142372995818,1,531.3168269278285,841,735.2766068025255,689,328,30,10,0.8512659598298208,Sunny,Summer,0,0.0,1.995525346845624,3.746899790611314,Good,8,3,0,2028,757
2028-08-29,PRD-1105,Product 1105,Electronics,East,WH-Gamma,155.8625916955623,22.055808204916683,152.14948098003674,0,36.56170724652864,849,915.326633508563,1285,76,111,3,0.8538143872354891,Cloudy,Winter,0,0.0,5.359184388212042,3.6724659783051434,Good,8,3,1,2028,647
2028-08-30,PRD-6539,Product 6539,Toys,North,WH-Alpha,26.144455440309688,36.68109146439734,25.830584805747662,1,284.7453749489265,797,660.1260231045944,846,329,161,17,0.8086336542942619,Rainy,Autumn,0,0.0,1.9871452340309341,3.17602437542761,Poor,8,3,2,2028,525
2028-08-31,PRD-7787,Product 7787,Toys,North,WH-Delta,299.16242890400565,31.251339390516446,297.38151254806303,0,33.38749922604903,299,273.24840802161356,840,382,58,10,0.959384909446607,Snowy,Spring,0,0.0,2.1215016588525453,3.0917873350917744,Poor,8,3,3,2028,205
2028-09-01,PRD-3137,Product 3137,Electronics,South,WH-Gamma,266.8357871704304,42.70081668343933,281.21485590861073,0,0.8630492748620044,888,947.8026609557891,1577,432,61,5,0.7954981911567378,Snowy,Summer,0,0.0,2.606492175370736,3.194488923324568,Average,9,3,4,2028,665
2028-09-02,PRD-5445,Product 5445,Furniture,North,WH-Gamma,148.6703113602481,40.12299076686852,136.93254937529292,1,501.12783493148845,563,520.2818416235938,544,376,113,14,0.7282419282009066,Snowy,Autumn,0,0.0,4.076980841042884,3.4797666769976403,Good,9,3,5,2028,526
2028-09-03,PRD-4530,Product 4530,Electronics,West,WH-Beta,28.608224109107198,2.0687191233629942,30.147063156856216,0,41.08551143127671,913,748.6040784265987,902,340,24,16,0.7908186981915835,Sunny,Summer,1,0.0,5.460810833851814,4.449639470222323,Average,9,3,6,2028,647
2028-09-04,PRD-2286,Product 2286,Grocery,West,WH-Alpha,497.3511517387507,18.944354516630263,516.1139529479088,0,2.2259425705799973,587,664.9231721156063,720,176,71,3,0.9146060638803657,Rainy,Summer,0,0.0,3.3820266986500567,4.0271292440524125,Good,9,3,0,2028,489
2028-09-05,PRD-8052,Product 8052,Clothing,North,WH-Delta,246.17323154493891,1.7358076091947283,258.0713160262491,0,47.80828419441353,542,500.8795455467733,1937,425,169,19,0.8972745660409986,Rainy,Winter,0,0.0,3.958286771363033,4.203479478330976,Good,9,3,1,2028,309
2028-09-06,PRD-4654,Product 4654,Furniture,North,WH-Delta,380.44207846929777,5.103746238304896,398.2824064808476,1,143.72684420842964,344,283.88327894055413,1306,423,63,10,0.7564051460660733,Cloudy,Summer,0,0.0,2.2492022998076386,3.511299137807062,Average,9,3,2,2028,289
2028-09-07,PRD-8102,Product 8102,Grocery,North,WH-Gamma,231.6338771751544,30.07053610018057,230.27149082985161,1,687.0545424160886,591,490.4799220884774,1144,454,134,2,0.7335352897314825,Cloudy,Summer,1,0.0,2.6967563515400625,3.552247223557554,Good,9,3,3,2028,641
2028-09-08,PRD-3359,Product 3359,Furniture,North,WH-Beta,31.153442522841306,43.69109105811267,29.355266970364383,1,540.6013355127111,782,704.3501522611222,1790,173,172,4,0.8982597275205239,Cloudy,Summer,1,0.0,2.102665931185987,2.908649322874055,Good,9,3,4,2028,709
2028-09-09,PRD-9105,Product 9105,Grocery,South,WH-Gamma,161.70436509189503,5.991237935463362,162.88897583472203,0,40.060709392151814,511,445.18645961208,238,405,146,18,0.9029130506964737,Snowy,Spring,0,0.0,3.344634801901904,3.9420916726021566,Average,9,3,5,2028,333
2028-09-10,PRD-9636,Product 9636,Clothing,South,WH-Gamma,166.8539690928916,22.554464373341577,182.13719377648997,1,962.8199240242266,255,282.9786120135754,712,81,135,12,0.8098448911631712,Snowy,Summer,0,0.0,4.156510464051866,3.3431680115812723,Good,9,3,6,2028,462
2028-09-11,PRD-7441,Product 7441,Clothing,North,WH-Gamma,420.7929229840178,45.54394524032219,428.24311903055093,0,32.255283829319595,332,308.31964139738216,57,20,168,9,0.952840415058724,Rainy,Spring,0,0.0,2.7780878851505437,3.9848937176354227,Poor,9,3,0,2028,297
2028-09-12,PRD-6047,Product 6047,Toys,West,WH-Gamma,330.57268921993847,40.71504918357939,298.24579719818286,1,888.7716852331434,756,848.1400053960454,381,178,87,13,0.9934615611399751,Cloudy,Summer,0,0.0,5.306981350086566,3.318110762625251,Poor,9,3,1,2028,680
2028-09-13,PRD-9227,Product 9227,Grocery,South,WH-Delta,144.9606527833417,25.983394823296496,132.19573385484063,0,31.56361283205796,948,824.3224023745396,1685,497,66,12,0.7616935670348186,Snowy,Winter,0,0.0,5.915572579529854,2.7170343744278163,Average,9,3,2,2028,522
2028-09-14,PRD-6203,Product 6203,Toys,West,WH-Delta,484.1925777829521,38.57857196644155,531.9207410652443,0,6.901545759831828,793,790.7412757513833,1089,397,146,14,0.8731206147118085,Cloudy,Winter,0,0.0,2.0406968354156145,2.846107375571767,Poor,9,3,3,2028,449
2028-09-15,PRD-2798,Product 2798,Grocery,East,WH-Gamma,167.55549787495698,26.13468870222685,153.21094969599227,0,1.9331693089049973,620,666.6332091211759,715,329,54,16,0.7016038987011817,Cloudy,Autumn,0,0.0,1.5803702520689586,4.123140156149367,Average,9,3,4,2028,505
2028-09-16,PRD-6291,Product 6291,Toys,West,WH-Gamma,499.13467265607295,7.904616864142438,453.81775256774705,1,437.20671615541465,338,358.5491634426636,718,224,26,18,0.9139163188078863,Rainy,Summer,0,0.0,5.053996083276527,3.017232979117865,Average,9,3,5,2028,367
2028-09-17,PRD-6495,Product 6495,Clothing,North,WH-Beta,498.12020965342896,6.236805661083955,483.4778933012225,1,219.2569673069543,556,578.4911807684917,1166,264,135,13,0.8242846340689953,Rainy,Winter,0,0.0,2.357892050115052,3.0287088451341386,Average,9,3,6,2028,397
2028-09-18,PRD-7284,Product 7284,Furniture,East,WH-Gamma,103.69315369590349,9.418411603353489,113.42614987405128,0,12.667803122405342,348,407.1351669888188,1335,401,71,12,0.7579807680709494,Snowy,Winter,0,0.0,3.0891596669738655,4.358736180004662,Average,9,3,0,2028,259
2028-09-19,PRD-8285,Product 8285,Toys,South,WH-Delta,163.24314693231608,17.546104748283973,157.323139227983,0,30.758767483032344,180,160.4538106348856,1622,268,129,11,0.9256665765293128,Rainy,Summer,0,0.0,3.2740404822411464,3.8152712457336992,Average,9,3,1,2028,215
2028-09-20,PRD-2300,Product 2300,Grocery,South,WH-Alpha,248.16165725748056,46.526463383700936,243.68899657204236,1,572.661025842824,119,118.70103413239622,210,250,65,18,0.9431946392668242,Cloudy,Autumn,1,0.0,5.6246972500542505,2.7286151077687126,Average,9,3,2,2028,437
2028-09-21,PRD-7869,Product 7869,Grocery,East,WH-Delta,335.40932886246657,39.98392068268007,344.40346828562997,0,1.940599051342351,816,941.3351683436341,400,272,156,14,0.7333499503527812,Rainy,Spring,0,0.0,4.464771970947728,2.7871705402638685,Average,9,3,3,2028,666
2028-09-22,PRD-4097,Product 4097,Clothing,West,WH-Beta,268.7432500118617,21.640078061315876,243.1649038235435,1,502.65673242794537,19,15.791992618523194,1247,381,42,17,0.7122987285514102,Cloudy,Winter,1,0.0,1.6827427063630083,3.044734865440559,Average,9,3,4,2028,311
2028-09-23,PRD-5616,Product 5616,Grocery,South,WH-Delta,485.02631987480584,24.6538354893787,523.6114807116796,1,584.7638188388285,211,173.51696984055957,366,342,150,18,0.8002235325007352,Cloudy,Winter,0,0.0,1.5666460832136957,3.6879913756532656,Average,9,3,5,2028,315
2028-09-24,PRD-1009,Product 1009,Electronics,North,WH-Alpha,364.7546904754888,13.280472883320742,366.1730768454841,0,17.6540578700433,925,826.3218463965678,986,408,146,6,0.8877971397283106,Snowy,Spring,0,0.0,2.3980564388862606,4.005650939811345,Average,9,3,6,2028,546
2028-09-25,PRD-6752,Product 6752,Furniture,East,WH-Gamma,113.90197619765746,35.217647823606505,113.14591551878794,0,0.3091475481864725,266,280.1534577588452,67,437,28,10,0.9380258581565899,Snowy,Winter,0,0.0,2.9317737339272014,3.048992886906394,Average,9,3,0,2028,260
2028-09-26,PRD-7295,Product 7295,Toys,North,WH-Alpha,61.497799604682776,40.1382835731019,65.93457880157267,0,24.699363271507018,271,244.97095150715907,535,271,72,5,0.8638187489891374,Snowy,Spring,0,0.0,3.6803572533896953,4.241284074829929,Average,9,3,1,2028,306
2028-09-27,PRD-5815,Product 5815,Furniture,East,WH-Gamma,347.3166324475848,11.945234783378828,378.78883949891787,0,18.033483215465136,702,615.0193593735108,416,279,196,10,0.8742246328920942,Cloudy,Spring,0,0.0,5.270277355389849,2.7183603577682973,Good,9,3,2,2028,403
2028-09-28,PRD-2072,Product 2072,Clothing,South,WH-Gamma,87.64169568857386,2.091081189323268,86.29946717948764,0,27.77206512204132,439,431.7656865769161,400,222,67,17,0.9399574665258673,Rainy,Autumn,0,0.0,2.9166799021564174,2.915198336086359,Average,9,3,3,2028,315
2028-09-29,PRD-4225,Product 4225,Toys,West,WH-Delta,395.9616517645195,31.19444715814852,370.0214975058684,1,961.5627810787047,516,539.4466413940065,577,74,142,8,0.8586530122656277,Snowy,Spring,1,0.0,3.1944174867224486,4.440929842285755,Good,9,3,4,2028,592
2028-09-30,PRD-2316,Product 2316,Toys,East,WH-Delta,162.40796695756512,28.12560595676583,172.66270709570387,0,12.54864077399272,75,67.45673121050221,921,150,101,15,0.8833463470678902,Snowy,Spring,0,0.0,2.982020685043459,2.7694897273073154,Poor,9,3,5,2028,163
2028-10-01,PRD-6699,Product 6699,Electronics,East,WH-Delta,170.17769889724718,20.10655775144382,166.88511511551798,0,7.854182381445485,815,750.0253268719399,1508,424,128,15,0.8548652019929678,Rainy,Spring,0,0.0,1.5403440121480751,4.2762226154476215,Average,10,4,6,2028,595
2028-10-02,PRD-7807,Product 7807,Clothing,North,WH-Beta,15.291212270860864,32.194697088660504,16.623216130521072,0,13.902677798169377,682,712.978978352581,982,358,26,8,0.9641374700103111,Rainy,Spring,0,0.0,5.798406926031539,3.907870150808191,Average,10,4,0,2028,543
2028-10-03,PRD-7674,Product 7674,Grocery,South,WH-Delta,353.4955208765699,27.53066489925718,385.3029760028045,0,0.08815909759527507,588,692.8376768519191,319,341,118,17,0.7706549855755266,Snowy,Winter,0,0.0,2.125481478614132,2.6461741812834134,Poor,10,4,1,2028,399
2028-10-04,PRD-4683,Product 4683,Electronics,North,WH-Beta,65.50217900169604,12.52907882970964,60.45627145960735,1,223.51495885592706,621,664.4058450956211,920,416,50,19,0.7791980753621528,Cloudy,Spring,0,0.0,2.794503651914612,3.467413657799888,Average,10,4,2,2028,609
2028-10-05,PRD-8227,Product 8227,Electronics,South,WH-Delta,388.7114829571239,19.886448781136117,424.20503689550605,0,37.54151818431672,598,665.6706711454267,1141,104,121,7,0.7383884384805477,Cloudy,Winter,0,0.0,2.0818648594339884,3.5379587062896127,Good,10,4,3,2028,520
2028-10-06,PRD-4273,Product 4273,Furniture,North,WH-Gamma,251.01523273943133,21.405678487362085,244.4020017560148,0,11.140342120014257,44,41.65585766769625,1103,41,75,8,0.9458400254483266,Snowy,Summer,0,0.0,3.707444202705252,4.364279262831675,Average,10,4,4,2028,141
2028-10-07,PRD-8000,Product 8000,Furniture,East,WH-Beta,394.29710932773884,44.01239972377818,405.8304983165657,1,518.6980472435414,984,894.3593158537258,365,175,118,9,0.8235331871687072,Rainy,Summer,0,0.0,5.694747517241246,3.3422091861543377,Good,10,4,5,2028,680
2028-10-08,PRD-1145,Product 1145,Furniture,North,WH-Alpha,296.12400420689323,48.045207706447975,268.5696704561244,0,8.391576068240457,566,555.6462170610737,1894,244,24,2,0.8043681822643731,Cloudy,Spring,0,0.0,1.9531532293146883,3.3935272309285516,Good,10,4,6,2028,448
2028-10-09,PRD-6010,Product 6010,Electronics,West,WH-Beta,50.39230328930547,44.65006811982485,54.311658146120244,0,39.43858577827467,671,753.4344512262132,786,252,49,18,0.9944046151261469,Rainy,Autumn,0,0.0,3.4840361561482323,2.724967509572757,Average,10,4,0,2028,642
2028-10-10,PRD-4040,Product 4040,Grocery,South,WH-Beta,385.1696449855397,35.95890120259898,396.0774436004721,0,35.252223591276724,500,491.25992835811115,213,273,41,8,0.9780410099319357,Sunny,Autumn,0,0.0,1.6006868059721029,3.778345126875325,Average,10,4,1,2028,433
2028-10-11,PRD-1482,Product 1482,Toys,South,WH-Alpha,44.201747598427374,29.24963668029109,45.47081926143426,1,969.4725208812558,589,670.6885063108912,975,446,164,19,0.9915963046374284,Rainy,Winter,0,0.0,4.969041996237667,2.9217939517781932,Average,10,4,2,2028,570
2028-10-12,PRD-4179,Product 4179,Furniture,East,WH-Beta,244.5638430789728,34.46308177329775,264.2353925347403,0,16.536957178298263,263,314.41881236912735,369,333,157,7,0.7426896990276078,Rainy,Winter,1,0.0,4.385517645994913,2.6550665164474134,Average,10,4,3,2028,332
2028-10-13,PRD-2249,Product 2249,Grocery,South,WH-Gamma,94.45111493103201,46.955461036634446,94.6087949263366,1,754.3788769518832,26,21.5490773235955,1087,91,189,7,0.9673755439444498,Sunny,Summer,0,0.0,4.648643986682176,4.493838000141588,Good,10,4,4,2028,420
2028-10-14,PRD-1630,Product 1630,Clothing,West,WH-Delta,378.64423720916363,12.499936761191588,371.8677655185966,1,797.8805496680337,270,220.90429685704,328,10,46,2,0.7986128798162354,Cloudy,Winter,0,0.0,3.6255136240307975,3.0392592559256104,Average,10,4,5,2028,346
2028-10-15,PRD-9853,Product 9853,Furniture,North,WH-Alpha,456.679701625002,26.756025383670245,490.12041549563986,0,19.30934720597322,734,631.1195367753631,481,151,146,11,0.7037970310635587,Cloudy,Autumn,1,0.0,5.584348633003826,2.7821063302576077,Good,10,4,6,2028,451
2028-10-16,PRD-3852,Product 3852,Toys,East,WH-Delta,281.52182004555436,34.480400950020396,295.17115278923654,0,3.058994045920327,834,795.4257238249779,717,188,154,9,0.8173895007949206,Cloudy,Summer,0,0.0,3.3430085289267426,3.8989807491943527,Good,10,4,0,2028,590
2028-10-17,PRD-1987,Product 1987,Clothing,West,WH-Gamma,268.30217420659847,33.96235006621373,292.3944036217857,0,18.720958845114836,265,225.89047416941585,683,447,42,8,0.8527589059414179,Snowy,Spring,0,0.0,3.8133828365418463,4.143364311843804,Average,10,4,1,2028,282
2028-10-18,PRD-8622,Product 8622,Clothing,South,WH-Alpha,384.3419661995528,12.613947978841821,418.17342896804087,0,10.36563366213707,737,846.2718880020093,1336,163,94,10,0.7324661270702215,Sunny,Winter,0,0.0,4.628801500217833,2.628154986252693,Good,10,4,2,2028,541
2028-10-19,PRD-8327,Product 8327,Toys,South,WH-Delta,12.488618358106333,29.336576369487595,12.19470163379798,1,715.441983956279,872,705.67341235824,1755,125,136,2,0.8613032850622768,Rainy,Spring,1,0.0,3.84252288492957,2.710786614939574,Good,10,4,3,2028,686
2028-10-20,PRD-9841,Product 9841,Furniture,West,WH-Delta,459.70173489122874,39.79565712100782,454.82763601222666,0,34.86371731879738,433,401.0952984693644,571,210,155,12,0.9458390752530195,Sunny,Winter,0,0.0,2.352010415623476,2.6803476471640915,Good,10,4,4,2028,341
2028-10-21,PRD-2100,Product 2100,Electronics,North,WH-Gamma,106.74992037465454,23.753949002512194,101.54020302404413,0,2.541633210667432,510,445.6777044168179,1013,460,27,4,0.8132952852517582,Sunny,Autumn,0,0.0,2.9268177812021037,2.5939186066450226,Average,10,4,5,2028,431
2028-10-22,PRD-7652,Product 7652,Toys,North,WH-Delta,492.21825307485625,39.66490383493675,508.033017745246,1,365.6009476330138,295,345.9216409585888,1245,96,120,19,0.8057934419602906,Sunny,Winter,0,0.0,1.9153251066246237,3.8189129572685676,Average,10,4,6,2028,378
2028-10-23,PRD-9632,Product 9632,Toys,East,WH-Gamma,370.76443450062646,17.994129887727738,360.7198305289139,0,2.5107982460403466,947,1011.1994046523427,407,308,24,7,0.8016431260692032,Sunny,Autumn,0,0.0,3.44676073747784,3.676626379478728,Poor,10,4,0,2028,552
2028-10-24,PRD-8421,Product 8421,Toys,South,WH-Beta,389.3830623733288,46.93800635818795,411.6636115579457,0,41.5008335187393,16,18.636993641288797,1086,338,105,12,0.9769283337651076,Sunny,Autumn,0,0.0,4.242264418888476,3.8256133131198657,Average,10,4,1,2028,189
2028-10-25,PRD-6016,Product 6016,Clothing,West,WH-Gamma,331.53946038306725,26.69642202495505,306.44528906913604,0,45.314820095358044,506,601.5993309668237,774,46,149,6,0.7146274296370597,Sunny,Spring,0,0.0,2.033384749211133,3.5113343265483623,Average,10,4,2,2028,475
2028-10-26,PRD-1769,Product 1769,Grocery,North,WH-Beta,241.11495956472854,29.797397539630715,222.6167573586653,0,5.613980291953719,901,899.9542070213239,722,307,198,5,0.8335228425978866,Snowy,Winter,0,0.0,4.3376420466155805,4.135015370811163,Good,10,4,3,2028,596
2028-10-27,PRD-2343,Product 2343,Electronics,East,WH-Alpha,290.0975697469711,1.5680784402294201,272.9502146265654,1,948.4301327106201,208,185.8953497895958,281,223,31,9,0.779379836244915,Sunny,Spring,0,0.0,5.517924628884492,3.593336604997151,Good,10,4,4,2028,417
2028-10-28,PRD-5358,Product 5358,Furniture,South,WH-Delta,32.73741414741157,8.513456856429713,30.015574389123866,0,46.59416409182129,612,537.0248068609251,1549,462,66,11,0.9681421076162482,Sunny,Autumn,0,0.0,3.0197567984348384,4.33749386959925,Average,10,4,5,2028,365
